index,score,p_max_avg
3089,1.183,0.452630861
3090,1.4504,0.445405797
3091,1.4104,0.433646758
3092,1.3894,0.428054924
3093,1.1876,0.422517777
3094,1.3782,0.414619653
3095,1.2973,0.415756041
3096,1.2019,0.417993717
3097,1.3071,0.410670951
3098,1.3671,0.409392817
3099,1.2185,0.404805342
3100,1.289,0.400369424
3101,1.1226,0.404618566
3102,1.1602,0.398298949
3103,1.3031,0.401282474
3104,1.3195,0.413080048
3105,1.3468,0.409634224
3106,1.2428,0.396609741
3107,1.1776,0.399629863
3108,1.3073,0.394861871
3109,1.2782,0.399462193
3110,1.339,0.40011424
3111,1.3281,0.398822143
3112,1.2938,0.399044744
3113,1.2587,0.403980017
3114,1.1016,0.397289571
3115,1.1642,0.402882515
3116,1.1797,0.398845883
3117,1.2446,0.393230887
3118,1.2996,0.395007154
3119,1.0849,0.381500881
3120,1.1873,0.378925452
3121,1.278,0.381938171
3122,1.2716,0.387982694
3123,1.3331,0.394174025
3124,1.4034,0.402059749
3125,1.1442,0.399826212
3126,1.328,0.407266005
3127,1.1922,0.399414544
3128,1.5253,0.394834657
3129,1.1439,0.395002533
3130,1.201,0.403733792
3131,1.1888,0.396375952
3132,1.239,0.408902705
3133,1.3704,0.404231565
3134,1.349,0.400417475
3135,1.2923,0.392322687
3136,1.3155,0.398673575
3137,1.3773,0.401528892
3138,1.2104,0.387244771
3139,1.2512,0.390589397
3140,1.1727,0.379795723
3141,1.3659,0.384388397
3142,1.2405,0.385846328
3143,1.1951,0.399243416
3144,1.2654,0.394167716
3145,1.366,0.394384259
3146,1.247,0.390790933
3147,1.4434,0.398384419
3148,1.2466,0.404581176
3149,1.464,0.402628446
3150,1.4058,0.382435842
3151,1.1809,0.390303552
3152,1.2959,0.393789704
3153,1.2029,0.387768722
3154,1.2481,0.393885937
3155,1.2574,0.392074519
3156,1.2832,0.389250336
3157,1.1726,0.397752715
3158,1.1956,0.401088593
3159,1.1904,0.390715716
3160,1.15,0.399621315
3161,1.2249,0.392940624
3162,1.3077,0.392710079
3163,1.3832,0.3834728
3164,1.3291,0.396029462
3165,1.0894,0.399636051
3166,1.2805,0.40062619
3167,1.3132,0.39625779
3168,1.2703,0.381000881
3169,1.122,0.387356519
3170,1.1974,0.393212135
3171,1.3385,0.390125689
3172,1.1353,0.391006926
3173,1.3878,0.396155282
3174,1.174,0.402482157
3175,1.1785,0.403644329
3176,1.2735,0.419618923
3177,1.2143,0.431190467
3178,1.1601,0.427211394
3179,1.1881,0.423588986
3180,1.2135,0.417687554
3181,1.1625,0.400809138
3182,1.2718,0.393222758
3183,1.3471,0.39944685
3184,1.2973,0.403119871
3185,1.2219,0.405315401
3186,1.2383,0.400619724
3187,1.3931,0.397339431
3188,1.1726,0.406450033
3189,1.0496,0.412693895
3190,1.2975,0.42676342
3191,1.3775,0.423615121
3192,1.3293,0.406503621
3193,1.1938,0.401623105
3194,1.2978,0.398386304
3195,1.2454,0.398938092
3196,1.3097,0.403389551
3197,1.289,0.392768886
3198,1.2451,0.396613117
3199,1.1855,0.392121557
3200,1.3239,0.392259503
3201,1.3949,0.38458158
3202,1.313,0.384467756
3203,1.2042,0.388994975
3204,1.2994,0.385821504
3205,1.5375,0.39182561
3206,1.3108,0.395088709
3207,1.1641,0.390648987
3208,1.303,0.387234919
3209,1.2262,0.384287542
3210,1.3883,0.394328069
3211,1.2774,0.405835881
3212,1.2197,0.402419929
3213,1.1647,0.386637786
3214,1.2687,0.38473003
3215,1.4407,0.39464605
3216,1.3647,0.391521849
3217,1.2454,0.408522598
3218,1.2546,0.421346201
3219,1.3768,0.421591211
3220,1.2993,0.422797778
3221,1.3431,0.421982655
3222,1.347,0.4175865
3223,1.457,0.409601154
3224,1.3147,0.410428838
3225,1.3524,0.416894184
3226,1.2975,0.424158442
3227,1.2641,0.430897629
3228,1.3228,0.429450635
3229,1.3903,0.419121074
3230,1.2979,0.406815153
3231,1.309,0.402633741
3232,1.1874,0.39386745
3233,1.2608,0.385578742
3234,1.1632,0.384124247
3235,1.1468,0.392374688
3236,1.1924,0.398256894
3237,1.1583,0.406370746
3238,1.1767,0.407465871
3239,1.3842,0.401125321
3240,1.4166,0.393726294
3241,1.2594,0.395939315
3242,1.3736,0.381641845
3243,1.4384,0.389209341
3244,1.5036,0.39679999
3245,1.5488,0.404430864
3246,1.1997,0.419024785
3247,1.1786,0.424608635
3248,1.2619,0.424291497
3249,1.2974,0.41291998
3250,1.2902,0.411822159
3251,1.215,0.413695598
3252,1.1622,0.425090953
3253,1.4281,0.424282154
3254,1.4133,0.421013464
3255,1.2682,0.402546687
3256,1.386,0.39669794
3257,1.2739,0.39154423
3258,1.4136,0.387963952
3259,1.3441,0.385880696
3260,1.3674,0.389450641
3261,1.2242,0.383936334
3262,1.2317,0.390420603
3263,1.2833,0.391622114
3264,1.0322,0.390762139
3265,1.2271,0.380960794
3266,1.1538,0.381675381
3267,1.3111,0.399838545
3268,1.2742,0.403003486
3269,1.1551,0.390444045
3270,1.2963,0.383115411
3271,1.0748,0.381528651
3272,1.2275,0.390999889
3273,1.3028,0.384004185
3274,1.2567,0.385377742
3275,1.2237,0.382737904
3276,1.4743,0.379745711
3277,1.2411,0.387068725
3278,1.1833,0.392469387
3279,1.4025,0.393363342
3280,1.3757,0.39056064
3281,1.1712,0.392757803
3282,1.2127,0.400554432
3283,1.1505,0.395620409
3284,1.2143,0.386444157
3285,1.3035,0.394365887
3286,1.2279,0.387442134
3287,1.1871,0.381481564
3288,1.3188,0.380326222
3289,1.4054,0.38835899
3290,1.3082,0.39809122
3291,1.2057,0.400535079
3292,1.316,0.411264088
3293,1.3321,0.411418922
3294,1.1532,0.410200953
3295,1.2684,0.408922381
3296,1.5398,0.416129596
3297,1.4272,0.420561116
3298,1.0827,0.409981103
3299,1.1419,0.407043985
3300,1.3007,0.403470247
3301,1.4328,0.409895544
3302,1.319,0.406904716
3303,1.3034,0.415669146
3304,1.3072,0.402540324
3305,1.3801,0.390469651
3306,1.4089,0.392057103
3307,1.2603,0.385122684
3308,1.1096,0.387922482
3309,1.2317,0.399038973
3310,1.2384,0.405227084
3311,1.3732,0.413507325
3312,1.3559,0.41294105
3313,1.324,0.414560078
3314,1.2909,0.40046503
3315,1.199,0.401104423
3316,1.3319,0.409143183
3317,1.2084,0.422819508
3318,1.2806,0.419779047
3319,1.4438,0.407968634
3320,1.387,0.400463869
3321,1.2598,0.398957379
3322,1.1963,0.417162576
3323,1.0825,0.425535604
3324,1.3276,0.428842403
3325,1.4718,0.420355574
3326,1.2439,0.408979024
3327,1.4935,0.405910043
3328,1.2736,0.398552891
3329,1.3405,0.400883615
3330,1.4511,0.401051071
3331,1.3911,0.413382477
3332,1.2311,0.415889694
3333,1.266,0.405612743
3334,1.3334,0.397967035
3335,1.194,0.409861927
3336,1.2017,0.400219946
3337,1.2395,0.392922651
3338,1.368,0.380627089
3339,1.3484,0.37211938
3340,1.4206,0.390844272
3341,1.3903,0.402799938
3342,1.4784,0.399921103
3343,1.3332,0.391155929
3344,1.3722,0.401973467
3345,1.3506,0.412002324
3346,1.2834,0.412307134
3347,1.2497,0.408265386
3348,1.4407,0.403116781
3349,1.2519,0.411533126
3350,1.4543,0.400097345
3351,1.4529,0.395058078
3352,1.4894,0.394543401
3353,1.2987,0.400455938
3354,1.2484,0.412029809
3355,1.3451,0.417423691
3356,1.2038,0.434971258
3357,1.2999,0.433927141
3358,1.2404,0.419449682
3359,1.1253,0.405782873
3360,1.2758,0.395882339
3361,1.46,0.397401403
3362,1.271,0.408898992
3363,1.2074,0.407898565
3364,1.2331,0.401937516
3365,1.2427,0.399252806
3366,1.2962,0.401482998
3367,1.1708,0.421821244
3368,1.2782,0.424795906
3369,1.309,0.408903236
3370,1.2465,0.417417891
3371,1.3539,0.412840025
3372,1.3172,0.399032347
3373,1.4382,0.394875123
3374,1.3092,0.386028609
3375,1.3912,0.388879672
3376,1.2371,0.400343643
3377,1.1908,0.39996881
3378,1.3466,0.414089771
3379,1.1814,0.412749114
3380,1.3172,0.431030188
3381,1.3372,0.438916983
3382,1.2727,0.436760935
3383,1.3488,0.438345613
3384,1.3157,0.416920089
3385,1.2987,0.406855647
3386,1.3369,0.411731011
3387,1.2641,0.404195387
3388,1.2908,0.411574397
3389,1.358,0.414714618
3390,1.1277,0.406871448
3391,1.3233,0.424450828
3392,1.2062,0.414502446
3393,1.3462,0.410481078
3394,1.5154,0.400374864
3395,1.4674,0.406345479
3396,1.3792,0.411108704
3397,1.3906,0.419360294
3398,1.3077,0.421065482
3399,1.372,0.417968597
3400,1.407,0.413703021
3401,1.3239,0.401309457
3402,1.4553,0.411729227
3403,1.3404,0.419794306
3404,1.3317,0.414417549
3405,1.3619,0.407561383
3406,1.2221,0.403739118
3407,1.3484,0.391676514
3408,1.3259,0.398758942
3409,1.2211,0.411690874
3410,1.3145,0.400119606
3411,1.2602,0.397290592
3412,1.3176,0.398374908
3413,1.3772,0.399871629
3414,1.3719,0.398683423
3415,1.3477,0.395436418
3416,1.379,0.397491969
3417,1.3755,0.3938572
3418,1.3499,0.405722536
3419,1.442,0.400775187
3420,1.4538,0.395876577
3421,1.1766,0.403376116
3422,1.2082,0.403737297
3423,1.3818,0.411803689
3424,1.3512,0.404433288
3425,1.3937,0.411825303
3426,1.276,0.418617782
3427,1.2964,0.41209223
3428,1.4054,0.41616122
3429,1.3022,0.401762256
3430,1.1377,0.400107972
3431,1.1657,0.400039223
3432,1.216,0.388020732
3433,1.2853,0.389690369
3434,1.2665,0.390132305
3435,1.3237,0.396815279
3436,1.3387,0.394751429
3437,1.354,0.394332091
3438,1.3414,0.380005865
3439,1.2405,0.402621092
3440,1.3145,0.416222858
3441,1.4162,0.409199553
3442,1.2731,0.405839885
3443,1.4078,0.402806135
3444,1.3286,0.395198981
3445,1.3278,0.406748631
3446,1.2276,0.40063837
3447,1.1571,0.401293643
3448,1.392,0.393786143
3449,1.2057,0.39134745
3450,1.2899,0.390119301
3451,1.3833,0.393209079
3452,1.443,0.400313028
3453,1.3185,0.393998977
3454,1.1703,0.398900128
3455,1.2584,0.396824743
3456,1.3102,0.394777364
3457,1.2946,0.413209368
3458,1.2686,0.418154098
3459,1.2579,0.409467564
3460,1.2972,0.414509842
3461,1.3371,0.413426938
3462,1.3408,0.406504562
3463,1.3211,0.40603149
3464,1.2311,0.3976178
3465,1.2737,0.39702287
3466,1.3473,0.401042402
3467,1.345,0.397119563
3468,1.4736,0.403884505
3469,1.2998,0.412911105
3470,1.3248,0.401344285
3471,1.3652,0.405492326
3472,1.2748,0.40999098
3473,1.3709,0.415666562
3474,1.4202,0.41499283
3475,1.2779,0.417044217
3476,1.2973,0.4181367
3477,1.2258,0.417177555
3478,1.3618,0.419122662
3479,1.4172,0.422596421
3480,1.2246,0.420106538
3481,1.4078,0.414968515
3482,1.4451,0.406326556
3483,1.2365,0.402947155
3484,1.156,0.411764646
3485,1.4196,0.41858558
3486,1.3234,0.419141337
3487,1.2828,0.416114555
3488,1.2321,0.420650909
3489,1.2657,0.4235195
3490,1.3467,0.420711744
3491,1.38,0.420864968
3492,1.2682,0.421017806
3493,1.1481,0.402776647
3494,1.3395,0.400795325
3495,1.3921,0.394353864
3496,1.4953,0.405876339
3497,1.2659,0.405430858
3498,1.3182,0.396447329
3499,1.2033,0.394653561
3500,1.2159,0.417201259
3501,1.248,0.403511572
3502,1.3332,0.390299257
3503,1.2078,0.387951941
3504,1.2081,0.382906424
3505,1.3162,0.379825278
3506,1.2892,0.381050002
3507,1.3457,0.402649697
3508,1.2843,0.391061366
3509,1.3866,0.398578509
3510,1.387,0.391600623
3511,1.1965,0.385034514
3512,1.4834,0.379426128
3513,1.5822,0.386752733
3514,1.352,0.394350231
3515,1.4717,0.394360023
3516,1.4971,0.401025361
3517,1.4709,0.402959926
3518,1.3995,0.40493284
3519,1.3304,0.399764848
3520,1.1608,0.397592082
3521,1.2301,0.392275092
3522,1.3848,0.40215556
3523,1.3366,0.397457434
3524,1.358,0.387766565
3525,1.2653,0.386569268
3526,1.2384,0.394296669
3527,1.33,0.397031876
3528,1.2579,0.38960479
3529,1.3805,0.381287609
3530,1.2795,0.386613915
3531,1.2314,0.399996028
3532,1.4082,0.394238789
3533,1.2919,0.393202044
3534,1.2257,0.403161175
3535,1.342,0.399391122
3536,1.1132,0.38154143
3537,1.2534,0.384890692
3538,1.2074,0.383009515
3539,1.2554,0.382304225
3540,1.2944,0.384712328
3541,1.5136,0.373214469
3542,1.3458,0.380642256
3543,1.3117,0.380960105
3544,1.2797,0.381914886
3545,1.32,0.384712443
3546,1.2731,0.378971811
3547,1.3521,0.38313416
3548,1.318,0.386599345
3549,1.4603,0.395841717
3550,1.23,0.39178981
3551,1.399,0.390999897
3552,1.1608,0.396085785
3553,1.1398,0.413072327
3554,1.0842,0.419440865
3555,1.1829,0.408624896
3556,1.2305,0.399888768
3557,1.2767,0.393763283
3558,1.3569,0.383503489
3559,1.2337,0.392556476
3560,1.2583,0.385027999
3561,1.2785,0.374287068
3562,1.3183,0.374722569
3563,1.2706,0.38823786
3564,1.2538,0.396034549
3565,1.2655,0.376615217
3566,1.1781,0.383094953
3567,1.1877,0.378753282
3568,1.1807,0.373817511
3569,1.1482,0.373182016
3570,1.2983,0.379128415
3571,1.2795,0.390897143
3572,1.3045,0.393199586
3573,1.2706,0.408352642
3574,1.3426,0.401361506
3575,1.2357,0.401036161
3576,1.1596,0.42108668
3577,1.3099,0.412024363
3578,1.38,0.401489226
3579,1.4344,0.412109992
3580,1.2912,0.405137946
3581,1.3944,0.398341073
3582,1.4074,0.4003875
3583,1.3688,0.400563193
3584,1.3418,0.399717525
3585,1.3405,0.403807067
3586,1.4214,0.407519311
3587,1.3543,0.403959243
3588,1.3019,0.399784091
3589,1.3718,0.401110037
3590,1.1676,0.405940335
3591,1.2797,0.404184183
3592,1.2865,0.409234595
3593,1.3008,0.409409673
3594,1.3463,0.402782621
3595,1.3049,0.393224497
3596,1.2627,0.384351292
3597,1.3419,0.385565517
3598,1.445,0.390727181
3599,1.3106,0.384136741
3600,1.3339,0.392138467
3601,1.4309,0.392680453
3602,1.3595,0.395376692
3603,1.3795,0.406719976
3604,1.4112,0.400130776
3605,1.2945,0.405117415
3606,1.1807,0.411533363
3607,1.3315,0.415851317
3608,1.25,0.429080956
3609,1.3039,0.41835605
3610,1.2012,0.398880091
3611,1.2649,0.399056576
3612,1.3103,0.400982988
3613,1.1495,0.394764938
3614,1.3052,0.410947017
3615,1.2722,0.427130041
3616,1.2603,0.403003869
3617,1.325,0.416852012
3618,1.3329,0.407810134
3619,1.271,0.411665754
3620,1.2964,0.413853983
3621,1.4501,0.415580442
3622,1.2794,0.420427439
3623,1.3118,0.425110432
3624,1.398,0.410562291
3625,1.6256,0.411457765
3626,1.6471,0.418871453
3627,1.5249,0.414951796
3628,1.4054,0.40655655
3629,1.1973,0.401569586
3630,1.2945,0.392188903
3631,1.4247,0.3866403
3632,1.3694,0.389278165
3633,1.3721,0.380370921
3634,1.3773,0.389473186
3635,1.2952,0.392442934
3636,1.1716,0.406053492
3637,1.1933,0.398224321
3638,1.2433,0.412498938
3639,1.3258,0.412330755
3640,1.4952,0.411583683
3641,1.2064,0.412268773
3642,1.1876,0.397757241
3643,1.3089,0.388391865
3644,1.5321,0.390000983
3645,1.179,0.392928758
3646,1.3258,0.403262897
3647,1.4078,0.421162386
3648,1.2696,0.409251239
3649,1.3367,0.397885989
3650,1.2075,0.398829045
3651,1.1782,0.396124738
3652,1.3817,0.399524975
3653,1.4182,0.391612044
3654,1.5098,0.399891165
3655,1.3354,0.407531069
3656,1.1726,0.399489495
3657,1.3504,0.424645587
3658,1.3762,0.421280732
3659,1.308,0.404045521
3660,1.4243,0.386233903
3661,1.31,0.393643853
3662,1.2493,0.386155241
3663,1.3893,0.384008345
3664,1.2998,0.373432247
3665,1.1911,0.373785076
3666,1.2021,0.377994573
3667,1.1351,0.381568413
3668,1.2922,0.390749443
3669,1.0935,0.384482732
3670,1.2822,0.391770706
3671,1.3084,0.396208745
3672,1.235,0.391209021
3673,1.2111,0.397696131
3674,1.3914,0.402063797
3675,1.4614,0.397289224
3676,1.4481,0.408812562
3677,1.1874,0.426282562
3678,1.3805,0.412054611
3679,1.4725,0.411598753
3680,1.5136,0.416310738
3681,1.3842,0.404175181
3682,1.393,0.393368273
3683,1.2299,0.398914008
3684,1.3185,0.396186114
3685,1.3614,0.402030804
3686,1.2128,0.397018717
3687,1.4547,0.400079324
3688,1.3688,0.403956551
3689,1.357,0.408417091
3690,1.2416,0.408254876
3691,1.3014,0.406604182
3692,1.423,0.419223346
3693,1.2901,0.417995429
3694,1.5507,0.411742985
3695,1.1674,0.401330036
3696,1.2337,0.406738311
3697,1.4673,0.400185113
3698,1.4238,0.395439064
3699,1.2962,0.408663246
3700,1.1971,0.40971307
3701,1.2834,0.400419148
3702,1.4962,0.399792611
3703,1.2549,0.386298051
3704,1.2284,0.386613555
3705,1.3225,0.39522253
3706,1.4427,0.389693624
3707,1.408,0.39460738
3708,1.2495,0.398143977
3709,1.3354,0.398932244
3710,1.4569,0.40243396
3711,1.4988,0.39241802
3712,1.3127,0.388463916
3713,1.3947,0.385505013
3714,1.2858,0.388339478
3715,1.394,0.403383308
3716,1.1944,0.398111412
3717,1.4569,0.392601639
3718,1.3052,0.39363798
3719,1.3747,0.396525543
3720,1.279,0.394247639
3721,1.4039,0.394867084
3722,1.3695,0.388447667
3723,1.4537,0.395661702
3724,1.3482,0.41506755
3725,1.3807,0.416670227
3726,1.4521,0.404110114
3727,1.5181,0.41363614
3728,1.3899,0.426368707
3729,1.2741,0.415633694
3730,1.3367,0.423237093
3731,1.4253,0.420790129
3732,1.5142,0.439378714
3733,1.2899,0.429431304
3734,1.5276,0.405230304
3735,1.5347,0.398798537
3736,1.2963,0.410566213
3737,1.1368,0.411507196
3738,1.3956,0.407500082
3739,1.5431,0.405177938
3740,1.4516,0.406009024
3741,1.2826,0.414623101
3742,1.2265,0.411328679
3743,1.2327,0.400681555
3744,1.2836,0.393578893
3745,1.3516,0.39130617
3746,1.3644,0.397746682
3747,1.4571,0.390872599
3748,1.3107,0.387810641
3749,1.438,0.403700251
3750,1.6877,0.414740038
3751,1.4359,0.412153661
3752,1.3763,0.38752045
3753,1.4844,0.383679004
3754,1.3506,0.378491523
3755,1.3709,0.38630931
3756,1.395,0.376198907
3757,1.3822,0.373017298
3758,1.249,0.377986911
3759,1.3196,0.386794109
3760,1.2011,0.386541577
3761,1.3029,0.39779681
3762,1.1794,0.398973855
3763,1.2792,0.399660559
3764,1.3262,0.39754857
3765,1.1791,0.400187637
3766,1.3289,0.405159378
3767,1.3608,0.410913383
3768,1.3329,0.41099287
3769,1.236,0.41069586
3770,1.3554,0.404308776
3771,1.4889,0.410497092
3772,1.5553,0.414355311
3773,1.6049,0.410951209
3774,1.4412,0.416371758
3775,1.4092,0.405330349
3776,1.2744,0.397552057
3777,1.331,0.396794374
3778,1.3149,0.394689276
3779,1.457,0.397029061
3780,1.4679,0.394381742
3781,1.2847,0.393916565
3782,1.3898,0.391999573
3783,1.2008,0.38938818
3784,1.2217,0.381567325
3785,1.3125,0.394325867
3786,1.3323,0.397792178
3787,1.4434,0.396075215
3788,1.3566,0.410536448
3789,1.3669,0.413095626
3790,1.4231,0.416019899
3791,1.4282,0.402079317
3792,1.2764,0.40093545
3793,1.1826,0.399231612
3794,1.1796,0.392702973
3795,1.4026,0.380982126
3796,1.4278,0.385762389
3797,1.2443,0.384382436
3798,1.3867,0.392384881
3799,1.3988,0.386872783
3800,1.4081,0.397378627
3801,1.2792,0.403006956
3802,1.2763,0.409220447
3803,1.1529,0.409839242
3804,1.5005,0.40419746
3805,1.2838,0.407032821
3806,1.3293,0.409243785
3807,1.4199,0.389150101
3808,1.2268,0.403708608
3809,1.3239,0.401496066
3810,1.2688,0.404468047
3811,1.3467,0.397462412
3812,1.4284,0.407073542
3813,1.4018,0.408251965
3814,1.4574,0.41612071
3815,1.3213,0.405508793
3816,1.46,0.409624983
3817,1.3297,0.398208504
3818,1.4845,0.403297784
3819,1.3696,0.422394336
3820,1.4204,0.406225976
3821,1.4118,0.407847915
3822,1.307,0.406106559
3823,1.3168,0.412963325
3824,1.3888,0.439597782
3825,1.4144,0.440588492
3826,1.2893,0.421449988
3827,1.4927,0.440499784
3828,1.3514,0.442249946
3829,1.4171,0.43590138
3830,1.3638,0.411781225
3831,1.2813,0.403935307
3832,1.2863,0.408705642
3833,1.2509,0.404511111
3834,1.2633,0.407748357
3835,1.3812,0.405671534
3836,1.4375,0.399084897
3837,1.2887,0.399890092
3838,1.2035,0.401075553
3839,1.1819,0.40352504
3840,1.2848,0.382749504
3841,1.3573,0.387297582
3842,1.4981,0.390352594
3843,1.427,0.396738479
3844,1.6077,0.397993428
3845,1.4005,0.405731067
3846,1.415,0.413808709
3847,1.4193,0.411079632
3848,1.3116,0.411828581
3849,1.3146,0.412323206
3850,1.4296,0.42079082
3851,1.335,0.416392881
3852,1.3338,0.419033748
3853,1.3064,0.417265644
3854,1.3712,0.409772056
3855,1.4149,0.398357797
3856,1.5276,0.400527468
3857,1.5027,0.39828994
3858,1.4419,0.398151117
3859,1.3226,0.403993878
3860,1.4607,0.399027282
3861,1.4152,0.391698042
3862,1.3266,0.393109653
3863,1.3215,0.408722231
3864,1.3536,0.393199749
3865,1.587,0.381547636
3866,1.4346,0.392354266
3867,1.4072,0.4114198
3868,1.3074,0.408693455
3869,1.3014,0.401065932
3870,1.3384,0.387931481
3871,1.5318,0.40372561
3872,1.4933,0.406349735
3873,1.5007,0.401535467
3874,1.1981,0.412693845
3875,1.3062,0.414483239
3876,1.3921,0.409631977
3877,1.3658,0.423279018
3878,1.2545,0.417766605
3879,1.2768,0.425218048
3880,1.4721,0.427904474
3881,1.6212,0.421209053
3882,1.6637,0.421177745
3883,1.1168,0.454326127
3884,1.4516,0.43728547
3885,1.6314,0.432857227
3886,1.4027,0.444903354
3887,1.2583,0.425089172
3888,1.3247,0.416786975
3889,1.1832,0.414240722
3890,1.4452,0.415232281
3891,1.2484,0.419509211
3892,1.3951,0.416163404
3893,1.3093,0.415785242
3894,1.3178,0.404535615
3895,1.3811,0.396771443
3896,1.4823,0.396720567
3897,1.5345,0.415411613
3898,1.4342,0.41944475
3899,1.3326,0.408956444
3900,1.3626,0.403214877
3901,1.3529,0.40203672
3902,1.4239,0.410096132
3903,1.4041,0.413388162
3904,1.3837,0.41873485
3905,1.354,0.43160524
3906,1.3032,0.42161663
3907,1.401,0.422381631
3908,1.3652,0.425037252
3909,1.5531,0.436233668
3910,1.4908,0.436398053
3911,1.344,0.432849312
3912,1.3057,0.439835524
3913,1.4395,0.424683873
3914,1.3295,0.420245428
3915,1.1722,0.419330089
3916,1.3859,0.410047533
3917,1.4544,0.411933323
3918,1.2849,0.424107985
3919,1.2573,0.421999274
3920,1.3922,0.42961669
3921,1.408,0.428712432
3922,1.2154,0.425732171
3923,1.5349,0.407797528
3924,1.4778,0.405043132
3925,1.119,0.3965757
3926,1.3784,0.39771451
3927,1.2648,0.405469994
3928,1.261,0.39446659
3929,1.1713,0.390105993
3930,1.3579,0.380840601
3931,1.3299,0.384323322
3932,1.3898,0.39686324
3933,1.4248,0.39568786
3934,1.4162,0.389694776
3935,1.4332,0.397070834
3936,1.2667,0.402029404
3937,1.2101,0.400956215
3938,1.5055,0.386266302
3939,1.3616,0.378340957
3940,1.2518,0.389001487
3941,1.3198,0.389055816
3942,1.2308,0.396059254
3943,1.4001,0.401256634
3944,1.4807,0.406220814
3945,1.4268,0.413147518
3946,1.2186,0.411308918
3947,1.2734,0.416941731
3948,1.3964,0.43705426
3949,1.139,0.417969786
3950,1.1992,0.404480881
3951,1.2558,0.39889814
3952,1.2155,0.404353191
3953,1.4279,0.407963288
3954,1.5492,0.404170502
3955,1.3344,0.39860199
3956,1.3993,0.398514351
3957,1.3797,0.403659727
3958,1.3815,0.421745784
3959,1.5533,0.429836025
3960,1.5766,0.422988437
3961,1.2922,0.421165596
3962,1.3956,0.41606193
3963,1.2018,0.409784775
3964,1.2591,0.402368214
3965,1.3107,0.396622132
3966,1.3819,0.387320498
3967,1.1788,0.39030788
3968,1.3967,0.3883778
3969,1.3118,0.382744858
3970,1.3958,0.390065439
3971,1.263,0.389059109
3972,1.454,0.39559364
3973,1.3256,0.397704984
3974,1.4849,0.391203788
3975,1.4632,0.387349126
3976,1.3307,0.379546798
3977,1.24,0.373827482
3978,1.4225,0.376401257
3979,1.3691,0.375920598
3980,1.3564,0.377965654
3981,1.2066,0.382572504
3982,1.2039,0.380061391
3983,1.4273,0.36831915
3984,1.0581,0.372392778
3985,1.1825,0.372997126
3986,1.2015,0.367282716
3987,1.4349,0.378572082
3988,1.366,0.388983322
3989,1.243,0.391057617
3990,1.3428,0.387602083
3991,1.4424,0.381243085
3992,1.2371,0.379712652
3993,1.29,0.376606155
3994,1.3291,0.382916279
3995,1.4393,0.373213732
3996,1.217,0.369652194
3997,1.304,0.368827821
3998,1.5849,0.378923822
3999,1.2195,0.392757207
4000,1.3816,0.394338565
4001,1.3352,0.385209462
4002,1.3097,0.387153176
4003,1.2443,0.389728976
4004,1.3231,0.380709694
4005,1.335,0.363338852
4006,1.4242,0.358647586
4007,1.2556,0.35487954
4008,1.4801,0.362898279
4009,1.4711,0.367349854
4010,1.2884,0.367258276
4011,1.3924,0.370687082
4012,1.3001,0.353836253
4013,1.275,0.3513779
4014,1.5413,0.357170793
4015,1.2018,0.379064171
4016,1.3765,0.382845933
4017,1.3493,0.385091655
4018,1.5026,0.373676145
4019,1.5339,0.378256641
4020,1.4291,0.373163022
4021,1.2989,0.369989316
4022,1.32,0.366036487
4023,1.3051,0.366546776
4024,1.3624,0.362577221
4025,1.4721,0.371962242
4026,1.4119,0.386051413
4027,1.4735,0.387151273
4028,1.3374,0.392050491
4029,1.3817,0.390856235
4030,1.5218,0.39628978
4031,1.2599,0.394226369
4032,1.448,0.393559953
4033,1.419,0.399066369
4034,1.3661,0.403693738
4035,1.3786,0.410912632
4036,1.4184,0.406693427
4037,1.4558,0.409293489
4038,1.3936,0.421888589
4039,1.331,0.409270794
4040,1.3355,0.41308942
4041,1.3868,0.40633563
4042,1.524,0.40676398
4043,1.3475,0.427159637
4044,1.3683,0.425217126
4045,1.3726,0.417380839
4046,1.3574,0.421266306
4047,1.2484,0.421981933
4048,1.3974,0.420738871
4049,1.2649,0.417204011
4050,1.3769,0.41825843
4051,1.1967,0.422053166
4052,1.3044,0.437162809
4053,1.3119,0.436537963
4054,1.4028,0.440490599
4055,1.3381,0.421744264
4056,1.3503,0.408849669
4057,1.3392,0.399867745
4058,1.5093,0.401437348
4059,1.2687,0.393958736
4060,1.2777,0.38746468
4061,1.3122,0.380185189
4062,1.0871,0.37943442
4063,1.5069,0.378052554
4064,1.3784,0.390330265
4065,1.3057,0.397093126
4066,1.316,0.395496271
4067,1.4173,0.405467249
4068,1.4043,0.41390058
4069,1.3314,0.398267473
4070,1.3361,0.398296223
4071,1.278,0.414073877
4072,1.2733,0.398990035
4073,1.5679,0.398123141
4074,1.3138,0.388992799
4075,1.4185,0.384300093
4076,1.582,0.390565339
4077,1.4449,0.385182623
4078,1.3568,0.391480203
4079,1.4214,0.399415882
4080,1.5297,0.396706027
4081,1.3683,0.390973323
4082,1.4772,0.381878595
4083,1.5913,0.38427585
4084,1.4987,0.379013846
4085,1.2649,0.373409729
4086,1.385,0.382016789
4087,1.2275,0.380367101
4088,1.4476,0.382955261
4089,1.1819,0.388025373
4090,1.3058,0.379553504
4091,1.317,0.390048168
4092,1.6316,0.396880302
4093,1.3067,0.400279301
4094,1.4224,0.408446108
4095,1.3385,0.425322039
